address,latitude,longitude
glindenberger strasse 6d | 39326 wolmirstedt,52.2532906,11.6392841
45 rue de villeneuve | 94150 rungis,48.7431515,2.3551493
pont du fosse | 05260 st jean st nicolas,44.666425,6.2269815
cours pasteur | 33000 bordeaux,44.8331332,-0.5741164
hauptstrasse 12 | 90616 neuhof,49.45807395,10.646515500000003
ilzstrasse 49 | 90451 nürnberg,49.40644625,11.06149439012092
jubiläumsstrasse 43 | 2352 gumpoldskirchen,48.0452782,16.2819747
seumestrasse 8 | 28197 bremen,53.0749219,8.7811215
alte strasse 20/1 | 75045 walzbachtal,49.0154728,8.6026012
werdertorgasse 12/6 | 1010 wien,48.2146025,16.3691793
hagener strasse 51 | 57489 drolshagen,51.025522550000005,7.774486404162798
hintere klinge 1-3 | 74850 schefflenz,49.3906336,9.2641552
weseler str. 105 | 46569 hünxe,51.64046405,6.7278002463391555
fasanenkamp 11 | 38108 braunschweig,52.3107667,10.583931554353445
beendorfer str. 39 | 32609 hüllhorst,52.267998250000005,8.616571634365364
kellerberggasse 5/b 19 | 1230 wien,48.1250952,16.3042465
bahnhofstrasse 6 | 16833 fehrbellin,52.80909115,12.774557548751291
langenbacherhof | 66909 matzenbach,49.4927817,7.46329847395794
kirchplatz 12 | 96132 schlüsselfeld,49.75733805,10.620048730321189
brühlstrasse 24 | 76829 landau,49.1685782,8.078463366437571
hauptstrasse 108 | 69251 gaiberg,49.37080589999999,8.748703311484956
bräuergasse 14a | 4470 enns,48.2141164,14.4765203
achenstrasse 5 | 6322 kirchbichl,47.49008485,12.10624874193
liebigstrasse 171 | 50823 köln,50.9559539,6.9327085
hirschau 62 | 6882 schnepfau,47.347651,9.9068985
gänsbachgasse 2 | 6370 kitzbühel,47.447684949999996,12.390109346313768
balinger strasse 7 | 72348 rosenfeld,48.2866023,8.7274485
pischelsdorf 122 | 8212 pischelsdorf in der steiermark,47.1730085,15.8057833
einsteinstrasse 4 | 59423 unna,51.530504699999995,7.717124946227656
schinkenstrasse | 33415 verl,51.8856184,8.4539912
schirgenwaldallee 11-13 | 2380 perchtoldsdorf,48.1028045,16.2438687
hauptstr. 94 | 01833 dürrröhrsdorf-dittersbach,51.0355424,13.9926656
hauptstrasse 102 | 66976 rodalben,49.2367522,7.6451285
westrup 10 | 59348 lüdinghausen,51.7784979,7.4844595
allersberger strasse 185 | 90461 nürnberg,49.4332344,11.0978606
weildorfer strasse 44/2 | 88682 salem,47.76452,9.310398
naheweinstrasse 195 | 55450 langenlonsheim,49.9007067,7.898636669497282
jakob-krause-strasse 9 | 86199 augsburg,48.32062975,10.82916722805436
lübbesmeyerweg 5 | 48653 coesfeld,51.9358554,7.1636817
39 rue de mazy | 21160 marsannay la cote,47.2699332,4.987375
am anger 35 | 33332 gütersloh,51.9013762,8.402472725947637
dresdner strasse 68 | 1200 wien,48.2357986,16.3805011
robert-bosch-strasse 15 | 71116 gärtringen,48.6364495,8.909054030754815
bavenstedter str. 102 | 31135 hildesheim,52.16678445,9.980154899999999
bei der neuen münze 10a/b | 22145 hamburg,53.6232593,10.1524031
plöner landstrasse 100 | 24211 schellhorn,54.224077449999996,10.302805150000005
beckergrube 86 | 23552 lübeck,53.86982675,10.680796169226973
täfertinger strasse 15 | 86368 gersthofen,48.4208692,10.828435522918532
schmerbachweg 4 | 74391 erligheim,49.01848755,9.09933624376658
lippweg 65 | 59269 beckum,51.7519441,8.0535392
rebengasse 1 | 8020 graz,47.071994450000005,15.424313580733312
lensings esch 20 | 46399 bocholt,51.8673334,6.547370379980647
triesterstrasse 207 | 1230 wien,48.1486764,16.3351589
rahlstedter bahnhofstrasse 10 | 22143 hamburg,53.60376935,10.154546471207212
schindelackerweg 16 | 73525 schwäbisch gmünd,48.8018881,9.8195777
schwanenweg 9 | 34123 kassel,51.30955915,9.513332060377511
gewerbegebiet nord 11 | 16845 neustadt,52.87337035,12.472099290708075
hauptstrasse 77 | 22965 todendorf,53.6835592,10.3397808
allensteiner strasse 3 | 94315 straubing,48.88742505,12.602587177881642
fürstenberger strasse 34 | 33142 büren,51.543393949999995,8.56583711713052
poppenbütteler chaussee 26 | 22397 hamburg,53.7058863,10.102246114023547
uferstrasse 12 | 55262 heidesheim,49.9923045,8.1140186
briloner strasse 8 | 59909 bestwig,51.368167,8.4160489
steinweg 20 | 38518 gifhorn,52.4868494,10.5456974
berliner strasse 82-88 | 25746 heide,54.19033425,9.105926882605612
poennensperchstrasse 6 | 82377 penzberg,47.7542596,11.379617
idsteiner strasse 78 | 65232 taunusstein,50.1750782,8.2185051
hönower strasse 167 | 12623 berlin,52.5194749,13.6165119
ulsenheim 105a | 91478 markt nordheim,49.55987945,10.298177163559956
flurstraße 140 | 42781 haan,51.1953844,6.982472023883951
am wolfsgestell 22 | 56477 rennerod,50.623321149999995,8.071653823577462
heinrich-landerer-strasse 66 | 73037 göppingen,48.695489949999995,9.658101620515403
kehrwieder 5 | 20457 hamburg,53.543817,9.9880392
havelstrasse 21 | 39126 magdeburg,52.1679357,11.6649313
bahnhofstrasse 11 | 27442 gnarrenburg,53.3818095,9.007073975963703
gewerbesiedlung 3 | 9130 pubersdorf,46.64091895,14.428440820819773
weserstrasse 74 | 26919 brake,53.336579,8.4695598
monnetstrasse 1 | 52146 würselen,50.8073747,6.157433862306311
sandstrasse 110 | 57072 siegen,50.879827950000006,8.026317115197484
lügder strasse 28 | 31812 bad pyrmont,51.972416,9.2664266
am rhein 3 | 67547 worms,49.6320277,8.3771007
mollands 53 | 3562 schönberg kamp,48.5130004,15.6726901
saarstr. 39 | 71282 hemmingen,48.862787600000004,9.04252861150307
am industriegleis 6 | 84030 ergolding,48.5649312,12.1587632
baldungweg 20 | 73614 schorndorf,48.818671800000004,9.531542407450587
michelstrasse 1-3 | 54668 prümzurlay,49.8678162,6.4362314
hattenheimer strasse 15 | 65375 oestrich-winkel,50.0251273,8.0341182
großer graben 3 | 29664 walsrode,52.8611848,9.5892487
bramgaustrasse 11 | 46325 borken,51.8646971,6.8539701
redderbusch 5 | 22885 barsbüttel,53.5640743,10.207544093193647
müggenburger strasse 11 | 20539 hamburg,53.5159215,10.0394252
großmannstr. 221 | 20539 hamburg,53.5399763,10.0511171
kiebitzhörn 13 | 22885 barsbüttel,53.57326535,10.1909902
billhorner deich 2 | 20539 hamburg,53.5339504,10.0419076
dorfstrasse 52 | 8401 kalsdorf bei graz,46.9606139,15.483565284821942
ziegelhütte 12 | 79793 wutöschingen,47.6391885,8.352270349999994
zum raumwäldchen 8 | 57250 netphen,50.9107444,8.091986647452547
goetheweg 81 | 09247 röhrsdorf,50.86193975,12.82571425
indener weg 30 | 52379 langerwehe,50.80686300000001,6.374706560671244
hermann-löns-weg 3 | 01619 zeithain,51.329068050000004,13.321924099749918
hauptstrasse 7 | 97292 uettingen,49.79479835,9.729582149999999
im langacker 10 | 67661 kaiserslautern,49.407178,7.73381694591635
schuhstrasse 37 | 31134 hildesheim,52.15087925,9.952255714466038
im harl 2c | 82340 feldafing,47.94303,11.2870446
gewerbegebiet kreuzstrasse | 07629 hermsdorf,50.8571691,11.863120091433405
am büter 14c | 44269 dortmund,51.49622455,7.533197571205357
hubertusstrasse 12 | 82131 gauting,48.072422849999995,11.378910349999995
mühlenstrasse 68b | 66740 saarlouis,49.329929750000005,6.7586612461329025
hohen neuendorfer weg 1 | 16556 borgsdorf,52.706046900000004,13.26495716150701
hauptstrasse 89 | 08451 crimmitschau,50.799039449999995,12.356548427604173
charlottenburger allee 27-29 | 52068 aachen,50.7870713,6.137825
engelsdorferstrasse 4 | 3730 eggenburg,48.6489766,15.819995320516663
lother höhe 7 | 32839 steinheim,51.869963999999996,9.128996931443561
nienstedtener strasse 27 | 20457 hamburg,53.556139349999995,9.844570449999999
alpenstrasse 90 | 83735 bayrischzell,47.6773544,12.020549463112925
grazer strasse 7 | 8530 deutschlandsberg,46.81544715,15.21800185429002
oberfeldstrasse 2 | 4222 luftenberg an der donau,48.2710816,14.4282028
mitterberg 164 | 6133 weerberg,47.2922067,11.66034425092068
brandling 5 | 7373 piringsdorf,47.4484427,16.409097889969125
dorfstrasse 12 | 6780 schruns,47.0808735,9.9183956
eupener strasse 52 | 30519 hannover,52.3468054,9.7881745
nerbstrasse 8 | 85250 altomünster,48.3867405,11.25830179292332
auerstrasse 6 | 84558 kirchweidach,48.0812762,12.640950934481776
tempelhofer weg 10 | 12099 berlin,52.4586478,13.4222118
obere hauptstrasse 103 | 7122 gols,47.906039750000005,16.896199149810993
judenburger strasse 30 | 8753 fohnsdorf,47.2041358,14.678928
schwaighofen 138 | 5301 eugendorf,47.8311772,13.1377224
ubellstrasse 5 | 4020 linz,48.265903449999996,14.29193625315138
obere hauptstrasse 38 | 7122 gols,47.9006014,16.904110657364285
eichkamp 20 | 24217 schönberg,54.38630455,10.378436022165918
widdersdorfer strasse 188a | 50825 köln,50.94587705,6.9035398937897305
bahngelände 11a | 91217 hersbruck,49.5098649,11.4245134
hannöversche strasse 20 | 44143 dortmund,51.5194915,7.497347442485615
bahnhofstrasse 11 | 27412 wilstedt,53.19506255,9.087734649336873
reutlinger str. 9/1 | 72072 tübingen,48.51577,9.0621242
maßweger strasse 15 | 8720 knittelfeld,47.2178094,14.808715495095921
auwald 18 | 6352 ellmau,47.523387650000004,12.278957714069026
dr.- tschiggfrey- str. 193 | 6543 nauders,46.8903868,10.5028829
pezzlgasse 5 | 1170 wien,48.2187984,16.3370319
hauptstrasse 19 | 34508 willingen,51.3039029,8.7012262
ostpreußendamm 86-89 | 12207 berlin,52.4308428,13.3174312
dieselstrasse 17 | 85232 bergkirchen,48.2513328,11.3915294
winterhuder weg 29 | 22085 hamburg,53.5744115,10.0216296
further weg 19 | 42799 leichlingen,51.1033424,6.991539423309524
am voßberg 14 | 23758 oldenburg,54.2918805,10.916342220956539
nürnberger landstrasse 4 | 34323 malsfeld,51.0859089,9.5595806
stamper weg 4 | 24109 kiel,54.3152328,10.0646139
dorfstr. 1a | 23992 bäbelin,53.9307253,11.700714099999999
heinrich-hertz-strasse 139-139a | 22083 hamburg,53.5737929,10.0258011
tonnenhofstr. 0 | 23970 wismar,53.9071579,11.4551013
sternstr. 69 | 20357 hamburg,53.5601942,9.96649908582145
hüxstrasse 49 | 23552 lübeck,53.8658582,10.689164
planckstrasse 13 | 22765 hamburg,53.55657035,9.923282343670245
kayhuder strasse 20a | 23863 bargfeld-stegen,53.76449585,10.17796545
ritscherstrasse 20 | 21244 buchholz,53.32472095,9.821835552866535
dorfstrasse 1 | 24857 stexwig,54.5080495,9.6415408
uferstrasse 7 | 58644 iserlohn,51.36287725,7.640032447882888
paske 3 | 17406 usedom,53.8727987,13.9313569
ravensberg 22 | 24214 gettorf,54.415558649999994,9.981263149438497
sandwäsche 6 | 02977 hoyerswerda,51.4432463,14.144484510247693
zwickauer strasse 112 | 08393 meerane,50.83650015,12.469994566014151
carl-pfeffer-strasse 7 | 61169 friedberg,50.3509393,8.792686101470807
flehmestrasse 17 | 58642 iserlohn,51.366412600000004,7.61843291063934
arminstrasse 1 | 59071 hamm,51.686493299999995,7.844038055998997
hauptring 54 | 97877 wertheim,49.7128683,9.6088244
untergasse 4 | 35329 gemünden,50.7014231,9.120271857877036
eichenstrasse 9 | 4481 asten,48.2204968,14.427417710826866
blütenweg 9a | 69198 schriesheim,49.47849925,8.673006617710595
hauptstrasse 1 | 8772 timmersdorf,47.37698075,14.962367996482712
bahnhofstrasse | 55457 gensingen,49.8966368,7.9330739
bauernmarkt 8/8 | 1010 wien,48.2105469,16.3734613
herzog erich-strasse 12 | 6330 kufstein,47.5842233,12.159598800000001
rübezahlstrasse 16a | 82538 geretsried,47.8746347,11.4746258
dauner strasse 6 | 41236 mönchengladbach,51.1623318,6.4371208
finkstrasse 70 | 9020 klagenfurt,46.64018305,14.333793
ersheimer strasse 79 | 69434 hirschhorn,49.44882855,8.910447949872989
dr.-heinrich-jasper-strasse 31 | 38667 bad harzburg,51.888095,10.5491705
mühlberg 14 | 4522 sierning,48.04600275,14.310399007261374
an der fohlenweide 1a | 67112 mutterstadt,49.42716355,8.359577067307688
emdener strasse 7 | 34246 vellmar,51.3462082,9.453748092783549
dieringhauser strasse 57 | 51645 gummersbach,50.98301855,7.534698060411385
sonnenstrasse 3 | 3550 langenlois,48.47821515,15.67119425
wiesensteg 7 | 01896 ohorn,51.1744374,14.033607376848874
bruchstrasse 140 | 44627 herne,51.5525906,7.2828589606519225
vorderhaus 2 | 37176 nörten-hardenberg,51.6349606,9.9441817
thälmannplatz 8 | 02681 wilthen,51.0999155,14.4001397
gutenberger strasse 20 | 55595 wallhausen,49.8876906,7.7763735
xantener strasse 1 | 45479 mülheim,51.4302028,6.868253
weihersfeld 45 | 41379 brüggen,51.2478198,6.1890983
hauptstrasse 36 | 67229 großkarlbach,49.53916995,8.22383134601893
kleiststr. 8 | 49074 osnabrück,52.275637599999996,8.053660673863636
birgen 21 | 41366 schwalmtal,51.2275237,6.2900828
rosengasse 16 | 2440 reisenberg,47.9985262,16.530950073345586
im gewerbepark 9 | 27798 hude,53.0995408,8.4909226
sonnenau 2 | 59555 lippstadt,51.6866604,8.346593143458696
hauptstrasse 54 | 76831 göcklingen,49.1625614,8.0352313
waagenstrasse 30 | 40229 düsseldorf,51.201728349999996,6.827731263170234
gartenstrasse 4 | 97855 triefenstein,49.82839855,9.55204907157661
dr.-bodo-otto-strasse 2 | 37431 bad lauterberg,51.62668655,10.462405171289879
wellbachweg 26a | 06485 quedlinburg,51.73573565,11.150817530534503
juliushof 5 | 12051 berlin,52.4632504,13.4433204
odenwaldstrasse 11a | 64521 groß-gerau,49.911647349999996,8.489952654858712
hiberniastrasse 2 | 45731 waltrop,51.61818155,7.420012656103751
unterer talweg 87 | 86179 augsburg,48.3186694,10.891724
auerhahnring 1 | 38855 wernigerode,51.84486255,10.7544038435745
daimlerstrasse 40 | 41352 korschenbroich,51.17139065,6.583050454841548
rennweg 79-81 | 1030 wien,48.1927206,16.394096384191865
dannenberger strasse 21 | 29456 hitzacker,53.1433227,11.0423514
overather strasse 77 | 51429 bergisch gladbach,50.958296399999995,7.17648436908434
werkstrasse 17 | 89547 gerstetten,48.6417633,9.965787160288397
am weidenbach 24 | 50676 köln,50.9278506,6.9455634
im mönchgraben 30 | 75397 simmozheim,48.745946849999996,8.806591965972915
gerberstrasse 19-21 | 44787 bochum,51.4833882,7.2208157
zimmern 12 | 91788 pappenheim,48.9255026,10.9875945
hauptstrasse 1 | 2263 dürnkrut,48.4743845,16.8482936
stanglmühle 2 | 85283 wolnzach,48.61364905,11.616927444086931
wilhelm-hautau-strasse 2 | 31691 helpsen,52.3047569,9.1166134
neusser strasse 125 | 41363 jüchen,51.100069000000005,6.524595855350034
schwingener strasse 83 | 95512 neudrossenfeld,50.0320105,11.522041595461515
heininger strasse 60 | 94036 passau,48.5885113,13.391037012288136
fürberger strasse 1 | 42857 remscheid,51.1822307,7.162796913142293
alte marburger strasse 4 | 35745 herborn,50.68902275,8.308298507950358
prälat-lutz-strasse 8 | 88048 friedrichshafen,47.69164885,9.515635651244121
ulmenstrasse 23a | 22299 hamburg,53.594322,10.002145599999999
dresdner ring 50 | 76356 weingarten,49.045581150000004,8.522556250000004
bahnhofswald 2 | 91448 emskirchen,49.556991749999995,10.713158267466275
wichmannstrasse 4 haus 1 | 22607 hamburg,53.5694587,9.8939408
schellingstr. 109a | 80798 munich,48.1526417,11.566245
jakob-stoll-strasse 2 | 66606 st. wendel,49.458961,7.153195862574853
hauptstrasse 1a | 46244 bottrop,51.6039926,6.9235452
holsteinstrasse 11 | 41564 kaarst,51.212081,6.582057
salzstrasse 10b | 99086 erfurt,51.0006668,11.0309519
römerstrasse 14 | 75031 eppingen,49.17223975,8.932528098276258
wallerspfad 7 | 47802 krefeld,51.3636933,6.597739
rathenower strasse 34 | 10559 berlin,52.5341205,13.3501692
kößing 28 | 92648 vohenstrauß,49.58568375,12.34031003593931
jägerstrasse 15b | 95493 bischofsgrün,50.05035465,11.796593423675962
rathausplatz 8 | 7071 rust,47.8000756,16.676372073454136
lange strasse 49/1 | 89537 giengen,48.6213809,10.247069008190637
georg-wimmer-ring 19 | 85604 zorneding,48.091721250000006,11.82537772747932
reinbachsiedlung 5 | 5600 st. johann im pongau,47.3428993,13.191191595576056
ardaggerstrasse 83 | 3300 amstetten,48.131810200000004,14.866408983446377
markttwiete 7 | 23611 bad schwartau,53.9188361,10.6966167
gewerbehof 3 | 24955 harrislee,54.7913296,9.3811283
moselpromenade 17 | 54349 trittenheim,49.8222252,6.9034235
oskar-jäger-strasse 173 | 50825 köln,50.9474245,6.9050747
zum fliegerhorst 22 | 25980 sylt,54.90569855,8.328255999999996
lindenstr. 13 | 09241 mühlau,50.8984006,12.777696
rathausstrasse 21 | 53809 ruppichteroth,50.8397609,7.4386777
seitengasse 3 | 78600 kolbingen,48.053890949999996,8.88926690927116
rebenring 30 | 38106 braunschweig,52.275957250000005,10.530362245201076
eckertstrasse 11 | 50931 köln,50.9299794,6.924701344424882
fürstenberger strasse 16 | 33142 büren,51.54675265,8.563423003003585
hoher wald 3 | 02943 weißwasser,51.49463605,14.653827869049898
am rehwinkel 5 | 04463 großpösna,51.26754045,12.4953071
gmundener weg 19 | 04349 leipzig,51.3784279,12.4693134
henleinstrasse 6 | 78083 dauchingen,48.0955356,8.554890162037037
bahnhofstrasse 5 | 48465 schüttorf,52.31791355,7.223067600080331
westerhauk 10 | 49624 löningen,52.7539361,7.7390878
bahnhofstrasse 98 | 94469 deggendorf,48.838814,12.950683449999994
adelhofstrasse 4 | 83684 tegernsee,47.71013275,11.753424786622514
hullmanns damm 28 | 49525 lengerich,52.17455339999999,7.867752441885435
eutiner str. 33 | 23730 neustadt,54.102919549999996,10.802003250000002
glanz 6 | 8463 leutschach,46.66304215,15.523091759895468
preßbaumerstrasse 7 | 3443 sieghartskirchen,48.25430765,16.013970237964696
lanzenhainer strasse 26 | 36358 herbstein,50.5610579,9.34207454688588
winsbergring 22 | 22525 hamburg,53.5756138,9.9130955
allersheimer strasse 66 | 37603 holzminden,51.8366029,9.463917
hauptstr. 9 | 32676 lügde,51.8829885,9.278931935337894
ellerholzdamm 8 | 20457 hamburg,53.5382251,9.9727948
alte bruchstr. 5 | 41748 viersen,51.2580757,6.3978567
brabeckstrasse 7 | 30559 hannover,52.3597606,9.8277976
klosterstrasse 5 | 4840 vöcklabruck,48.0065259,13.6503652
august-bebel-str. 62 | 08525 plauen,50.5058743,12.141437947070969
am eichenhügel 9-11 | 96148 baunach,49.9940396,10.851221129231837
cohnenhofstrasse 58 | 50769 köln,51.0486789,6.920324454563492
sachsenberger str. 1 | 35104 lichtenfels,51.2005314,8.8072338
im thüle 26 | 33397 rietberg,51.8115076,8.487475693519011
rheindorfer strasse 7 | 53225 bonn,50.74015905,7.11812258326923
leopoldstrasse 42a | 6020 innsbruck,47.2574328,11.3965125
waldstr. 2 | 49762 lathen,52.910134549999995,7.380295750000002
salzstr. 2 | 25524 itzehoe,53.92069065,9.516442378584507
dominikanerinnenstrasse 2 | 93186 pettendorf,49.0430126,12.016499576484335
jetzelsdorf 111 | 2053 jetzelsdorf,48.7148264,16.0529761
kirchplatz 4 | 33415 verl,51.8845259,8.509014206051411
bahnhofstrasse 16 | 3250 wieselburg,48.13100545,15.14042920113525
sachsentor 32 | 21029 hamburg,53.4875724,10.2134969
hauptstrasse 301 | 8401 kalsdorf bei graz,46.945146699999995,15.484354319686052
in allweiden 7 | 55606 kirn,49.76857525,7.445294349999998
moselweinstrasse 70 | 54349 trittenheim,49.82533905,6.9001098744260645
stapper weg 25 | 41199 mönchengladbach,51.1392029,6.4444801
steinerne furt 55 | 86167 augsburg,48.393342,10.9238853
sebastian-hörl-gasse 9 | 5700 zell,47.32441645,12.799088806587838
rüdigsdorfer strasse 17 | 99734 nordhausen,51.53148185,10.78772655
nietzscheweg 3 | 58540 meinerzhagen,51.1156733,7.650935801923528
großalmeroder strasse 40 | 34123 kassel,51.3071999,9.5256507
hammer strasse 73 | 48153 münster,51.94894395,7.624598688813778
hauptstrasse 64 | 74248 ellhofen,49.14454445,9.32116943315972
lotharstrasse 258 | 47057 duisburg,51.4155952,6.796957852897389
rohdenweg 34 | 26135 oldenburg,53.1103706,8.2588122
bredenstr. 3 | 29225 celle,52.618621950000005,10.058178840654708
ringstrasse 16 | 65346 eltville,50.0224988,8.0915899
laubstrasse 6 | 65620 waldbrunn-hausen,50.524114850000004,8.093481099999991
gutenbergstrasse 11a | 35037 marburg,50.8062199,8.7688057
gottfried-bürger-strasse 7 | 59063 hamm,51.6715807,7.813836651884616
neugasteig 76 | 6167 neustift im stubaital,47.0746669,11.2627077
weinbergweg 196 | 3491 straß,48.4705661,15.7392448
schützengraben 9 | 59929 brilon,51.398153750000006,8.566574456902192
riegeler strasse 2 | 79353 bahlingen,48.126167550000005,7.738643111932012
industriestrasse 7 | 32694 dörentrup,52.02749905,9.035405795283673
stadt 52 | 8832 oberwölz,47.2028493,14.2820871
kapuzinerstrasse 5a | 76530 baden-baden,48.763796799999994,8.230939254027028
luisenstrasse 27 | 78112 st. georgen,48.1255027,8.325175191943174
flurstrasse 32 | 40235 düsseldorf,51.2285229,6.813494990593996
zum natzental 36 | 78054 villingen-schwenningen,48.0524093,8.514539532839866
ossenblink 11a | 25482 appen,53.6587423,9.7536157
industriestrasse 2 | 66636 tholey,49.4875172,6.98340255
lindenstrasse 53 | 63906 erlenbach,49.803271,9.1550233
usingerstrasse 89-91 | 51105 köln,50.9297578,6.9976881
birnbaum 2 | 91466 gerhardshofen,49.6285672,10.7182855
blumenstrasse 283 | 86633 neuburg,48.7326787,11.1819764
pfarrer-suchner-weg 22 | 83410 laufen,47.9350084,12.9339053
nürnberger strasse 29 & 30 | 36211 alheim,51.0468515,9.6657482
thomas-hauser-strasse 6-8 | 81829 münchen,48.1308007,11.6523944
am deckersweiher 12-14 | 91056 erlangen,49.6000414,10.9358818
am uhlenbruch 12-14 | 51429 bergisch gladbach,50.9572788,7.1480518
auenweg 117 | 9020 klagenfurt,46.60638915,14.348085300000001
röhrmoos 2 | 5164 seeham,47.950300049999996,13.053496281525815
schanzenstr. 18a | 82544 egling,47.9128436,11.4785138
langestrasse 40 | 70806 kornwestheim,48.8652803,9.1890769
beimoorweg 11 | 22926 ahrensburg,53.6804969,10.2527752
hauptstrasse 32 | 25469 halstenbek,53.6352804,9.8400107
werner-von-siemens-strasse 47a | 76646 bruchsal,49.12704275,8.584225796331909
barmer strasse 24 | 42899 remscheid,51.2151769,7.241349177777778
wesenitzweg 5a | 01909 großharthau,51.1066605,14.1039951
im paulsumpf 2 | 38518 gifhorn,52.5000836,10.5428358
oberailsfeld 19 | 95491 ahorntal,49.8125237,11.3535863
stolzenthalergasse 3 | 1080 wien,48.2084433,16.3416644
obere hauptstrasse 34 | 7122 gols,47.9004095,16.9044058
treidlerstrasse 3 | 01139 dresden,51.078999550000006,13.694010687712261
herta-klingbeil-strasse 10 | 40668 meerbusch,51.30690785,6.672894738418249
barkhausenstrasse 60 | 27568 bremerhaven,53.5534803,8.566447508416115
michaelsteiner strasse 29b | 38889 blankenburg,51.8064348,10.9309468
friedrich-ebert-anlage 56 | 60325 frankfurt,50.1134112,8.654069680179637
beckingsweg 35 | 46325 borken,51.8511855,6.8600822
desmastrasse 3-5 | 28832 achim,53.0096542,9.054669927758972
geschwister-scholl-strasse 22b | 02794 leutersdorf,50.9546533,14.6470696
gertigstr. 12-14 | 22303 hamburg,53.581119,10.013759
hasselbecker strasse 4 | 42579 heiligenhaus,51.32625395,6.9541740000328724
kölsbachstrasse 18 | 57223 kreuztal,50.930247800000004,8.012854270563714
unterer platz 20 | 9372 eberstein,46.8072075,14.558233843251333
reitersfeldweg 4a | 96052 bamberg,49.9188841,10.9045838
brielweg 21 | 87773 pleß,48.0989751,10.1511816
obere hauptstrasse 5 | 7041 antau,47.7718124,16.47621485239223
oberhafenstrasse 1 | 20097 hamburg,53.5458916,10.0077484
bäckerstrasse 2 | 39218 schönebeck,52.0040347,11.72439732858345
forstgasse 73 | 67454 haßloch,49.358518849999996,8.266331461166658
kieler strasse 570 | 22525 hamburg,53.600716000000006,9.917278100000004
an der lehmkaul 31 | 66663 merzig,49.44404795,6.656490861602225
industriestrasse 41 | 37235 hessisch lichtenau,51.1901985,9.725834706799347
lindenhofgasse 14 | 8580 köflach,47.06874195,15.085147115315143
seestrasse 70 | 7141 podersdorf,47.857658900000004,16.832849719238812
pehersdorf 12 | 4274 schönau im mühlkreis,48.4100489,14.6863517
nofler strasse 36 | 6800 feldkirch,47.2566001,9.5867109
hauptstrasse 10 | 8786 rottenmann,47.5254765,14.360148
jöhlinger strasse 61 | 76356 weingarten,49.051832899999994,8.54061917121771
gaisriegl 8 | 4574 vorderstoder,47.7057385,14.2498012
grünberger str. 109 | 36304 alsfeld,50.74161505,9.252537553923425
im tal 2 | 4292 kefermarkt,48.4404272,14.5359832
jägerweg 7 | 8580 köflach,47.04400605,15.063328813855723
gföhler strasse 78 | 3550 langenlois,48.4794734,15.648618024996512
gustav-wayss-strasse 7 | 48282 emsdetten,52.152735,7.545107337539981
oetinghauser strasse 16 | 32120 hiddenhausen,52.161929400000005,8.633132245327971
burgenblick 2 | 99869 grabsleben,50.9250948,10.8397943
leonhard-frank-strasse 24 | 99425 weimar,50.977919,11.3094914
oberhausener strasse 144 | 45476 mülheim,51.44957915,6.860165744598442
7 avenue pierre pflimlin | 68390 sausheim,47.7779127,7.3830469
15 quai jean jacques rousseau | 69350 la mulatiere,45.7465803,4.8141807
neustadtstrasse 11b | 31832 springe,52.2169548,9.7073248
zum fliegerhorst 6 | 25980 sylt,54.9036341,8.332749
brühler strasse 42 | 50389 wesseling,50.8316313,6.9698587
pfaffenhölle 2 | 35690 dillenburg,50.77624455,8.340577925441334
hagnbergstr. 12 | 83730 fischbachau,47.7055698,11.9375733
oberer jagdweg 13 | 69254 malsch,49.2505906,8.6908863
langeoogstrasse 29 | 26384 wilhelmshaven,53.534134,8.145137
kirchenstrasse 65 | 2225 zistersdorf,48.4982246,16.74887532419511
bergstrasse 18 | 5121 ostermiething,48.0467339,12.8319654
kärntner strasse 417 | 8054 graz,47.0225689,15.4004895
an der brücke 2 | 91586 lichtenau,49.279220699999996,10.685054073421547
hauptstrasse 30 | 3471 großriedenthal,48.4855206,15.866129
chorherrenweg 7 | 52134 herzogenrath,50.86250715,6.0821713748503
bahnstrasse 12 | 35428 langgöns,50.4590812,8.5872417
hauptplatz 35 | 4540 bad hall,48.03423985,14.21140574823199
im ried 11 | 67122 altrip,49.4275429,8.4798685
buhnstr. 89 | 32602 vlotho,52.178807750000004,8.888248974143822
kasseler landstrasse 14 | 37213 witzenhausen,51.3280521,9.8504603
ilz 37 | 8262 ilz,47.1153974,15.865238092102217
obermarkersdorf 174 | 2073 schrattenthal,48.7447729,15.894452662701385
johann-georg-fendt-strasse 24e | 87616 marktoberdorf,47.7809265,10.6139194
obere quergasse 24 | 7122 gols,47.90204875,16.911401042515973
tauberstrasse 11 | 97922 lauda-königshofen,49.56827025,9.708270549614832
brandgasse 23 | 6900 bregenz,47.5029471,9.75059715
blaubeurer strasse 32 | 89077 ulm,48.401871,9.9737954
luruper hauptstrasse 52 | 22547 hamburg,53.584862,9.8803433
am bahnhof 5 | 89547 gerstetten,48.62488155,10.021137995227676
wiesenstrasse 20f | 63584 gründau,50.1941394,9.113793096869118
schlachte 3-5 | 28195 bremen,53.074871,8.8038394
im alten hof 13 | 26160 bad zwischenahn,53.185098,8.0012103
langgasse 23 | 97334 nordheim,49.8575845,10.1792721
konrad-adenauer-strasse 30 | 55218 ingelheim,49.9815806,8.052973235475166
an der brennerei 14 | 67593 westhofen,49.7036881,8.2568513
